image_path,claimed_identity,is_genuine,factor,enhance,score,latency_ms
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\143996.jpg,2926,True,4,True,0.2150268703699112,289.49509999802103
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\040371.jpg,7338,True,8,False,0.17071758210659027,290.1112000035937
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\040371.jpg,7338,True,8,True,0.1634274423122406,283.6699999970733
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\114933.jpg,5922,True,2,False,0.5040925145149231,288.073900002928
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\114933.jpg,5922,True,2,True,0.4677833020687103,289.68539999914356
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\002541.jpg,2926,True,4,False,0.37188827991485596,285.5291999949259
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\002541.jpg,2926,True,4,True,0.3325065076351166,293.6805999997887
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\194794.jpg,8415,True,8,False,0.09934180229902267,287.18020000087563
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\194794.jpg,8415,True,8,True,0.06648439913988113,287.0820999960415
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\029190.jpg,6456,True,2,False,0.4175219237804413,288.46209999755956
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\029190.jpg,6456,True,2,True,0.4539431929588318,281.3845000055153
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\060466.jpg,9688,True,4,False,0.5940574407577515,277.5251000057324
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\060466.jpg,9688,True,4,True,0.6090614795684814,283.60670000256505
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\137797.jpg,4659,True,8,False,0.09914927929639816,288.02230000292184
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\137797.jpg,4659,True,8,True,0.0889260470867157,276.8568999963463
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\187227.jpg,5872,True,2,False,0.48905375599861145,279.28180000162683
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\187227.jpg,5872,True,2,True,0.42218315601348877,294.8522999940906
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\192581.jpg,8027,True,4,False,0.33771899342536926,288.78139999869745
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\192581.jpg,8027,True,4,True,0.42699965834617615,298.5356999997748
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\194347.jpg,9489,True,8,False,0.11364253610372543,283.9061999984551
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\194347.jpg,9489,True,8,True,0.10018064081668854,289.02560000278754
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\169910.jpg,1120,True,2,False,0.9414762854576111,287.674799998058
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\169910.jpg,1120,True,2,True,0.8412002325057983,299.11429999629036
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\154454.jpg,8748,True,4,False,0.22222577035427094,283.5858000034932
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\154454.jpg,8748,True,4,True,0.2966623902320862,285.518000004231
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\113515.jpg,6136,True,8,False,0.08455513417720795,284.6664000026067
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\113515.jpg,6136,True,8,True,0.06877793371677399,293.48839999875054
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\043140.jpg,5672,True,2,False,0.4630526006221771,288.20360000099754
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\043140.jpg,5672,True,2,True,0.43519002199172974,294.3565000023227
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\083995.jpg,2926,True,4,False,0.20564612746238708,288.0721999972593
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\083995.jpg,2926,True,4,True,0.2474907487630844,291.7689000023529
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\137959.jpg,8908,True,8,False,0.926967203617096,285.7759000035003
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\137959.jpg,8908,True,8,True,0.9241429567337036,305.24480000167387
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\076593.jpg,9910,True,2,False,0.16947215795516968,290.62030000204686
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\076593.jpg,9910,True,2,True,0.17141643166542053,296.94049999670824
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\185198.jpg,8415,True,4,False,0.48026737570762634,292.35200000402983
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\185198.jpg,8415,True,4,True,0.45423632860183716,288.7523000026704
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\046024.jpg,5127,True,8,False,0.022606343030929565,298.35910000110744
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\046024.jpg,5127,True,8,True,-0.003087048651650548,284.6071000021766
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\030170.jpg,5099,True,2,False,0.7272177934646606,287.35130000131903
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\030170.jpg,5099,True,2,True,0.7580813765525818,294.3770999991102
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\092342.jpg,1128,True,4,False,0.3778032660484314,289.3941000002087
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\092342.jpg,1128,True,4,True,0.3907341957092285,289.0784000046551
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\053746.jpg,7524,True,8,False,0.980110228061676,293.5823000007076
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\053746.jpg,7524,True,8,True,0.9704331755638123,289.32679999707034
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\030929.jpg,975,True,2,False,0.548396646976471,292.4009000053047
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\030929.jpg,975,True,2,True,0.5153696537017822,287.2101999964798
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\004260.jpg,9828,True,4,False,0.4965558648109436,306.98449999908917
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\004260.jpg,9828,True,4,True,0.4046086072921753,285.66520000458695
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\097431.jpg,5656,True,8,False,0.09338891506195068,285.0722000002861
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\097431.jpg,5656,True,8,True,0.09336049854755402,287.4177999983658
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\166253.jpg,3200,True,2,False,0.6250596642494202,292.66680000000633
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\166253.jpg,3200,True,2,True,0.49081093072891235,292.0829000067897
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\182865.jpg,6528,True,4,False,0.44673725962638855,284.6057999995537
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\182865.jpg,6528,True,4,True,0.5193134546279907,286.4610999968136
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\038978.jpg,8971,True,8,False,0.04843487590551376,285.2666999970097
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\038978.jpg,8971,True,8,True,0.038058362901210785,292.27109999919776
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\148337.jpg,7338,True,2,False,0.2637038826942444,286.78889999719104
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\148337.jpg,7338,True,2,True,0.27222880721092224,290.5384999976377
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\177519.jpg,3200,True,4,False,0.5236113667488098,286.4689999987604
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\177519.jpg,3200,True,4,True,0.4803900420665741,296.6718000025139
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\110829.jpg,5656,True,8,False,0.09801922738552094,288.1299000000581
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\110829.jpg,5656,True,8,True,0.1137203797698021,286.98219999932917
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\112600.jpg,8834,True,2,False,0.5387038588523865,296.65139999997336
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\112600.jpg,8834,True,2,True,0.5287308692932129,295.33050000463845
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\154413.jpg,4870,True,4,False,0.31529974937438965,284.8941999982344
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\154413.jpg,4870,True,4,True,0.3137686550617218,292.5348999997368
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\141952.jpg,6456,True,8,False,0.23570722341537476,280.3806000010809
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\141952.jpg,6456,True,8,True,0.24108853936195374,286.06260000378825
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\124546.jpg,1147,True,2,False,0.47379860281944275,288.8898000019253
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\124546.jpg,1147,True,2,True,0.48588263988494873,292.25570000562584
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\124443.jpg,1435,True,4,False,0.42122259736061096,284.0809999979683
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\124443.jpg,1435,True,4,True,0.4799771308898926,287.25500000291504
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\162821.jpg,3200,True,8,False,0.5434513092041016,285.37299999879906
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\162821.jpg,3200,True,8,True,0.543207049369812,279.3418999935966
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\152797.jpg,644,True,2,False,0.5502671599388123,281.0592000023462
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\152797.jpg,644,True,2,True,0.4352070391178131,281.84350000083214
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\195333.jpg,5575,True,4,False,0.5401228070259094,286.8549000049825
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\195333.jpg,5575,True,4,True,0.5398802757263184,299.30409999360563
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\008465.jpg,9000,True,8,False,0.036217477172613144,288.23739999643294
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\008465.jpg,9000,True,8,True,0.029320266097784042,286.3491999960388
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\077342.jpg,1147,True,2,False,0.24745014309883118,283.3390999949188
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\077342.jpg,1147,True,2,True,0.3719041049480438,253.91510000190465
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\063286.jpg,4659,True,4,False,0.36117374897003174,280.09100000053877
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\063286.jpg,4659,True,4,True,0.35672762989997864,292.8246000010404
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\198698.jpg,6528,True,8,False,0.5178738832473755,286.7647999955807
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\198698.jpg,6528,True,8,True,0.4939348101615906,280.03300000273157
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\146473.jpg,898,True,2,False,0.5072166323661804,282.9263000021456
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\146473.jpg,898,True,2,True,0.5439050197601318,295.11880000063684
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\166107.jpg,205,True,4,False,0.3111850917339325,285.28770000411896
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\166107.jpg,205,True,4,True,0.328084796667099,293.00209999928484
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\046887.jpg,4936,True,8,False,0.04658650606870651,292.0559999984107
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\046887.jpg,4936,True,8,True,0.04899252951145172,286.9483999966178
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\188408.jpg,8415,True,2,False,0.709518313407898,283.3029000030365
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\188408.jpg,8415,True,2,True,0.5909833908081055,287.4907000004896
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\110694.jpg,898,True,4,False,0.3249219059944153,301.12309999822173
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\110694.jpg,898,True,4,True,0.33523398637771606,290.4225000020233
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\092361.jpg,8,True,8,False,0.010441368445754051,285.8771000028355
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\092361.jpg,8,True,8,True,0.02352891117334366,279.3055000001914
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\072850.jpg,7222,True,2,False,0.5761433839797974,287.7869000003557
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\072850.jpg,7222,True,2,True,0.5946361422538757,221.99510000064038
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\187054.jpg,5872,True,4,False,0.42220407724380493,276.58250000240514
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\187054.jpg,5872,True,4,True,0.3777245283126831,280.5086999942432
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\091739.jpg,5246,True,8,False,0.09840057045221329,296.555900000385
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\091739.jpg,5246,True,8,True,0.10684062540531158,287.64349999983096
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\185888.jpg,8415,True,2,False,0.08477281779050827,216.11590000247816
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\185888.jpg,8415,True,2,True,0.05499044060707092,285.777600001893
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\043484.jpg,9828,True,4,False,0.1476794332265854,284.8996000029729
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\043484.jpg,9828,True,4,True,0.46653929352760315,287.94299999572104
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\035909.jpg,8748,True,8,False,0.0724409818649292,284.0392999933101
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\035909.jpg,8748,True,8,True,0.09207771718502045,290.618999999424
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\057492.jpg,1128,True,2,False,0.48325708508491516,283.04950000165263
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\057492.jpg,1128,True,2,True,0.4201775789260864,287.01740000542486
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\148294.jpg,494,True,4,False,0.3302532136440277,292.91940000257455
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\148294.jpg,494,True,4,True,0.31635338068008423,297.1543000021484
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\056430.jpg,878,True,8,False,0.0031028669327497482,290.00680000171997
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\056430.jpg,878,True,8,True,-0.004530956037342548,282.7067999969586
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\091484.jpg,9300,True,2,False,0.299919068813324,305.38420000084443
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\091484.jpg,9300,True,2,True,0.2693011164665222,286.29260000161594
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\018766.jpg,6722,True,4,False,0.1393982470035553,283.3615999988979
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\018766.jpg,6722,True,4,True,0.12297189235687256,285.9013000052073
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\054688.jpg,5648,True,8,False,0.0753231942653656,278.0480000001262
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\054688.jpg,5648,True,8,True,0.05857529118657112,286.6619999986142
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\139400.jpg,2926,True,2,False,0.34847748279571533,283.658700005617
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\139400.jpg,2926,True,2,True,0.25281161069869995,219.81629999936558
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\031144.jpg,6368,True,4,False,0.2648119628429413,278.73019999969983
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\031144.jpg,6368,True,4,True,0.3162204921245575,285.7041000024765
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\152377.jpg,2926,True,8,False,0.042643334716558456,286.13120000227354
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\152377.jpg,2926,True,8,True,0.04179026186466217,289.1605000040727
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\024370.jpg,1104,True,2,False,0.550162136554718,284.5569999990403
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\024370.jpg,1104,True,2,True,0.574496865272522,290.42439999466296
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\131627.jpg,7524,True,4,False,0.42497357726097107,295.1374999975087
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\131627.jpg,7524,True,4,True,0.3182099461555481,282.52819999761414
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\003841.jpg,4936,True,8,False,0.06934700906276703,286.83250000176486
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\003841.jpg,4936,True,8,True,0.06660231947898865,289.1818999996758
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\081107.jpg,8748,True,2,False,0.630962073802948,284.35970000282396
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\081107.jpg,8748,True,2,True,0.5903748869895935,288.7782000034349
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\045831.jpg,5780,True,4,False,0.30384042859077454,290.2892000056454
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\045831.jpg,5780,True,4,True,0.3819945752620697,296.5727999981027
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\023065.jpg,5238,True,8,False,0.03818146511912346,285.62950000195997
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\023065.jpg,5238,True,8,True,0.05854268744587898,287.7742999990005
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\082593.jpg,7222,True,2,False,0.5065835118293762,286.56469999987166
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\082593.jpg,7222,True,2,True,0.5192407965660095,291.5815000014845
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\034660.jpg,6170,True,4,False,0.8905914425849915,284.9941999957082
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\034660.jpg,6170,True,4,True,0.8441632986068726,285.4114999936428
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\061035.jpg,8748,True,8,False,0.11270064115524292,280.8976000014809
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\061035.jpg,8748,True,8,True,0.18771255016326904,285.62549999332987
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\093508.jpg,494,True,2,False,0.3270440101623535,286.8961999993189
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\093508.jpg,494,True,2,True,0.3232281804084778,296.60799999692244
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\122978.jpg,7222,True,4,False,0.46298646926879883,288.13060000538826
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\122978.jpg,7222,True,4,True,0.44037386775016785,279.11780000431463
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\044524.jpg,9144,True,8,False,0.18218427896499634,277.80499999789754
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\044524.jpg,9144,True,8,True,0.17665502429008484,298.17760000150884
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\156382.jpg,6136,True,2,False,0.5674223899841309,283.95450000243727
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\156382.jpg,6136,True,2,True,0.5388134121894836,293.14960000192514
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\063991.jpg,1104,True,4,False,0.007856483571231365,282.72860000288347
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\063991.jpg,1104,True,4,True,0.014303980395197868,287.17820000019856
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\072904.jpg,3336,True,8,False,0.04418746381998062,288.7501000004704
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\072904.jpg,3336,True,8,True,0.04104654863476753,291.92350000084843
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\167772.jpg,4185,True,2,False,0.45293861627578735,290.0653999968199
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\167772.jpg,4185,True,2,True,0.47869980335235596,224.23530000378378
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\097482.jpg,5099,True,4,False,0.4348395764827728,280.7505000018864
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\097482.jpg,5099,True,4,True,0.4027635455131531,286.4752000023145
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\168857.jpg,2177,True,8,False,0.9351527094841003,291.8299000011757
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\168857.jpg,2177,True,8,True,0.9293502569198608,288.05109999666456
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\002426.jpg,2814,True,2,False,0.49239403009414673,285.30160000082105
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\002426.jpg,2814,True,2,True,0.41740503907203674,289.9085000026389
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\043031.jpg,4150,True,4,False,0.330766499042511,285.22890000022016
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\043031.jpg,4150,True,4,True,0.3415389358997345,294.42350000317674
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\171631.jpg,190,True,8,False,0.10717464983463287,284.4907000035164
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\171631.jpg,190,True,8,True,0.09508227556943893,292.95640000054846
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\022495.jpg,5672,True,2,False,0.3830176293849945,287.4549999978626
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\022495.jpg,5672,True,2,True,0.3762998878955841,294.0883999981452
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\051995.jpg,655,True,4,False,0.31348541378974915,295.6156000000192
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\051995.jpg,655,True,4,True,0.24929310381412506,286.78499999659834
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\174539.jpg,205,True,8,False,0.05804974585771561,286.87599999830127
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\174539.jpg,205,True,8,True,0.050484586507081985,295.0708999997005
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\108269.jpg,3336,True,2,False,0.5413848757743835,279.1942000039853
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\108269.jpg,3336,True,2,True,0.4557700753211975,286.43860000011045
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\198564.jpg,9489,True,4,False,0.23859678208827972,282.8406000044197
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\198564.jpg,9489,True,4,True,0.21304874122142792,286.02529999625403
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\022607.jpg,7338,True,8,False,0.130994513630867,287.0667000024696
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\022607.jpg,7338,True,8,True,0.12249094247817993,284.32189999875845
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\033145.jpg,3655,True,2,False,0.4744759798049927,297.5518000021111
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\033145.jpg,3655,True,2,True,0.4277358651161194,289.6949999994831
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\094081.jpg,5672,True,4,False,0.40126046538352966,286.79640000336803
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\094081.jpg,5672,True,4,True,0.29129984974861145,293.0281000008108
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\169002.jpg,3877,True,8,False,0.023308411240577698,304.204000000027
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\169002.jpg,3877,True,8,True,0.025559300556778908,278.03729999868665
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\039635.jpg,975,True,2,False,0.45973724126815796,292.52640000049723
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\039635.jpg,975,True,2,True,0.4942227303981781,307.7199000035762
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\147024.jpg,3336,True,4,False,0.2598510980606079,272.4041999972542
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\147024.jpg,3336,True,4,True,0.38147324323654175,274.8994999928982
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\194071.jpg,8936,True,8,False,0.08096647262573242,274.70780000294326
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\194071.jpg,8936,True,8,True,0.07781217247247696,276.1255000004894
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\128970.jpg,2835,True,2,False,0.37311840057373047,271.96160000312375
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\128970.jpg,2835,True,2,True,0.257390558719635,276.7184000040288
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\116525.jpg,5656,True,4,False,0.27615341544151306,285.6635999996797
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\116525.jpg,5656,True,4,True,0.24481335282325745,301.91370000102324
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\194314.jpg,5575,True,8,False,0.10193368047475815,296.0239999956684
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\194314.jpg,5575,True,8,True,0.17808593809604645,306.4770999990287
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\116504.jpg,3336,True,2,False,0.24782703816890717,313.118600002781
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\116504.jpg,3336,True,2,True,0.2539590895175934,298.9521999988938
