image_path,claimed_identity,is_genuine,occlusion_type,robust,score,latency_ms
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\178458.jpg,1154,True,glasses,True,0.4215298295021057,286.3342999989982
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\023207.jpg,7524,True,mask,False,0.9654181599617004,299.69010000058915
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\023207.jpg,7524,True,mask,True,0.9681652784347534,11318.60580000648
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\168354.jpg,1120,True,glasses,False,0.6335036754608154,295.4747999974643
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\168354.jpg,1120,True,glasses,True,0.6335036754608154,288.7999000013224
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\160740.jpg,6806,True,mask,False,0.0071370829828083515,300.8119000005536
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\160740.jpg,6806,True,mask,True,0.031200246885418892,11504.809999998542
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\062705.jpg,1128,True,glasses,False,0.6458602547645569,300.3495999946608
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\062705.jpg,1128,True,glasses,True,0.6458602547645569,310.08769999607466
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\112263.jpg,6806,True,mask,False,0.00012985244393348694,308.96429999847896
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\112263.jpg,6806,True,mask,True,0.02622602880001068,11834.323600000062
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\096216.jpg,4936,True,glasses,False,0.32325977087020874,302.417200000491
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\096216.jpg,4936,True,glasses,True,0.32325977087020874,288.33730000042124
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\117212.jpg,5127,True,mask,False,0.04785582423210144,290.568099997472
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\117212.jpg,5127,True,mask,True,0.06910357624292374,11767.017300000589
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\122142.jpg,6456,True,glasses,False,0.33715417981147766,299.02850000507897
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\122142.jpg,6456,True,glasses,True,0.33715417981147766,309.3684999985271
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\199392.jpg,9489,True,mask,False,0.098973847925663,296.4215000029071
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\199392.jpg,9489,True,mask,True,0.13540519773960114,11379.883800000243
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\022580.jpg,494,True,glasses,False,0.4019456207752228,291.72810000454774
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\022580.jpg,494,True,glasses,True,0.4019456207752228,293.28800000075717
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\144927.jpg,9910,True,mask,False,0.9033017158508301,298.7706999992952
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\144927.jpg,9910,True,mask,True,0.8069251775741577,301.0957000005874
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\201206.jpg,5791,True,glasses,False,0.2741560637950897,293.00579999835463
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\201206.jpg,5791,True,glasses,True,0.2741560637950897,296.7151000048034
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\191377.jpg,6528,True,mask,False,0.5652698278427124,304.29949999961536
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\191377.jpg,6528,True,mask,True,0.584037184715271,11414.071300001524
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\103329.jpg,8091,True,glasses,False,0.6433703303337097,283.5687999977381
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\103329.jpg,8091,True,glasses,True,0.6433703303337097,276.97140000236686
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\164083.jpg,1120,True,mask,False,0.07513364404439926,292.2764000031748
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\164083.jpg,1120,True,mask,True,0.09346073120832443,292.5997999991523
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\119763.jpg,5238,True,glasses,False,0.4963476359844208,301.4290000064648
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\119763.jpg,5238,True,glasses,True,0.4963476359844208,293.7017999938689
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\109653.jpg,7222,True,mask,False,0.327058881521225,286.8412999960128
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\109653.jpg,7222,True,mask,True,0.34541264176368713,11457.439499994507
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\088793.jpg,6456,True,glasses,False,0.3677155077457428,300.05740000342485
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\088793.jpg,6456,True,glasses,True,0.3677155077457428,296.2018999969587
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\138132.jpg,7422,True,mask,False,0.7600898146629333,280.8472999968217
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\138132.jpg,7422,True,mask,True,0.7599548101425171,11355.963000001793
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\078681.jpg,3336,True,glasses,False,0.5441540479660034,277.96289999969304
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\078681.jpg,3336,True,glasses,True,0.5441540479660034,293.46559999976307
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\022495.jpg,5672,True,mask,False,0.08245377242565155,298.560199997155
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\022495.jpg,5672,True,mask,True,0.14321966469287872,11830.010199999379
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\186398.jpg,9632,True,glasses,False,0.42501556873321533,289.3624999996973
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\186398.jpg,9632,True,glasses,True,0.42501556873321533,299.62910000176635
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\194610.jpg,6195,True,mask,False,0.48712554574012756,286.20009999576723
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\194610.jpg,6195,True,mask,True,0.4527158737182617,11373.396699993464
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\130819.jpg,5210,True,glasses,False,0.649154007434845,285.2241000000504
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\130819.jpg,5210,True,glasses,True,0.649154007434845,295.99090000556316
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\092350.jpg,6972,True,mask,False,0.05873069167137146,293.8200999997207
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\092350.jpg,6972,True,mask,True,0.08359935134649277,309.8985999968136
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\108819.jpg,7222,True,glasses,False,0.26058027148246765,296.9176999977208
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\108819.jpg,7222,True,glasses,True,0.26058027148246765,295.9409999966738
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\175289.jpg,205,True,mask,False,0.055884674191474915,284.67729999829317
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\175289.jpg,205,True,mask,True,0.05350179225206375,11414.993099999265
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\099000.jpg,8971,True,glasses,False,0.6490204930305481,290.2401999963331
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\099000.jpg,8971,True,glasses,True,0.6490204930305481,288.226399999985
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\000384.jpg,310,True,mask,False,0.35339194536209106,309.9352999997791
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\000384.jpg,310,True,mask,True,0.34594735503196716,11384.388799997396
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\190792.jpg,6528,True,glasses,False,0.3542461097240448,284.7126999986358
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\190792.jpg,6528,True,glasses,True,0.3542461097240448,295.6964000040898
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\142793.jpg,7103,True,mask,False,0.04416767507791519,291.4958999972441
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\142793.jpg,7103,True,mask,True,0.04454571381211281,11370.448599998781
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\178090.jpg,1154,True,glasses,False,0.30942225456237793,292.699999998149
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\178090.jpg,1154,True,glasses,True,0.30942225456237793,295.0647999969078
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\091529.jpg,6233,True,mask,False,0.22848303616046906,308.9110000000801
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\091529.jpg,6233,True,mask,True,0.30162814259529114,11736.504599997716
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\033851.jpg,655,True,glasses,False,0.4045298993587494,288.0446999988635
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\033851.jpg,655,True,glasses,True,0.4045298993587494,298.8952000014251
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\188771.jpg,5575,True,mask,False,0.2920377552509308,298.90989999694284
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\188771.jpg,5575,True,mask,True,0.32169094681739807,297.8092999983346
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\029478.jpg,6136,True,glasses,False,0.4053214490413666,295.1048000031733
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\029478.jpg,6136,True,glasses,True,0.4053214490413666,307.12510000012117
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\158554.jpg,1104,True,mask,False,0.0008783014491200447,289.8246000040672
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\158554.jpg,1104,True,mask,True,0.007699492387473583,295.1429000022472
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\150900.jpg,5190,True,glasses,False,0.3987303376197815,302.7058000006946
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\150900.jpg,5190,True,glasses,True,0.3987303376197815,307.2916999954032
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\047067.jpg,1128,True,mask,False,0.03787730634212494,277.97300000383984
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\047067.jpg,1128,True,mask,True,0.06521149724721909,11351.711399998749
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\161310.jpg,6806,True,glasses,False,0.7032270431518555,290.40150000219
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\161310.jpg,6806,True,glasses,True,0.7032270431518555,297.65860000043176
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\105874.jpg,2814,True,mask,False,0.0078899459913373,301.3487999996869
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\105874.jpg,2814,True,mask,True,0.08923179656267166,11442.576000001281
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\061279.jpg,4936,True,glasses,False,0.43437477946281433,289.5531000031042
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\061279.jpg,4936,True,glasses,True,0.43437477946281433,290.4714000032982
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\055409.jpg,6086,True,mask,False,0.09394171833992004,298.0057000022498
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\055409.jpg,6086,True,mask,True,0.0939444750547409,11422.632499998144
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\124343.jpg,9478,True,glasses,False,0.2948732078075409,283.6634999985108
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\124343.jpg,9478,True,glasses,True,0.2948732078075409,285.75609999825247
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\037203.jpg,5591,True,mask,False,0.1427169293165207,297.1230999974068
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\037203.jpg,5591,True,mask,True,0.16022779047489166,11511.048599997594
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\051090.jpg,878,True,glasses,False,0.5397936701774597,287.2080000015558
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\051090.jpg,878,True,glasses,True,0.5397936701774597,291.72879999532597
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\059009.jpg,1167,True,mask,False,0.08604303747415543,290.60300000128336
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\059009.jpg,1167,True,mask,True,0.14709678292274475,281.91659999720287
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\015586.jpg,6983,True,glasses,False,0.5451398491859436,289.860700002464
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\015586.jpg,6983,True,glasses,True,0.5451398491859436,297.5235999983852
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\109046.jpg,655,True,mask,False,0.09139739722013474,299.80239999713376
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\109046.jpg,655,True,mask,True,0.10526929050683975,11407.20319999673
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\115443.jpg,5246,True,glasses,False,0.19087427854537964,292.02169999916805
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\115443.jpg,5246,True,glasses,True,0.19087427854537964,295.10450000088895
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\188971.jpg,9632,True,mask,False,0.054622869938611984,297.0407000029809
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\188971.jpg,9632,True,mask,True,0.13076165318489075,11392.177599998831
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\117001.jpg,878,True,glasses,False,0.6216019988059998,283.6807000057888
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\117001.jpg,878,True,glasses,True,0.6216019988059998,296.00570000184234
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\065194.jpg,7222,True,mask,False,0.39126262068748474,297.9083999962313
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\065194.jpg,7222,True,mask,True,0.3940500319004059,292.6625999971293
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\139598.jpg,1128,True,glasses,False,0.32456454634666443,293.0941000013263
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\139598.jpg,1128,True,glasses,True,0.32456454634666443,291.40860000188695
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\149072.jpg,4936,True,mask,False,0.07621359080076218,306.0579000011785
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\149072.jpg,4936,True,mask,True,0.15173915028572083,11426.317499994184
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\044004.jpg,7422,True,glasses,False,0.44812196493148804,290.40230000100564
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\044004.jpg,7422,True,glasses,True,0.44812196493148804,301.48510000435635
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\145575.jpg,1147,True,mask,False,0.05478745698928833,297.5540999977966
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\145575.jpg,1147,True,mask,True,0.09967423230409622,11449.738899995282
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\140263.jpg,9093,True,glasses,False,0.4133525788784027,289.59199999371776
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\140263.jpg,9093,True,glasses,True,0.4133525788784027,302.0701000059489
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\182831.jpg,6195,True,mask,False,0.4921075403690338,306.02629999339115
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\182831.jpg,6195,True,mask,True,0.4721844494342804,295.7983000014792
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\082290.jpg,9910,True,glasses,False,0.7313244342803955,287.13849999621743
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\082290.jpg,9910,True,glasses,True,0.7313244342803955,294.76399999839487
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\147898.jpg,6086,True,mask,False,0.08428867906332016,292.88209999504033
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\147898.jpg,6086,True,mask,True,0.08428331464529037,11846.475999998802
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\188249.jpg,6195,True,glasses,False,0.35157933831214905,288.75829999742564
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\188249.jpg,6195,True,glasses,True,0.35157933831214905,300.0659000026644
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\095572.jpg,5099,True,mask,False,0.01847289502620697,303.54809999698773
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\095572.jpg,5099,True,mask,True,0.24326351284980774,11544.947900001716
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\003447.jpg,8748,True,glasses,False,0.531398594379425,289.08270000101766
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\003447.jpg,8748,True,glasses,True,0.531398594379425,297.1460999979172
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\004613.jpg,6136,True,mask,False,0.3088221251964569,297.6135000062641
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\004613.jpg,6136,True,mask,True,0.2771267592906952,11536.82470000058
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\178846.jpg,1120,True,glasses,False,0.5218310356140137,300.4944999993313
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\178846.jpg,1120,True,glasses,True,0.5218310356140137,289.8868000047514
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\186675.jpg,7088,True,mask,False,0.05402114987373352,306.92410000483505
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\186675.jpg,7088,True,mask,True,0.16792696714401245,11472.800299998198
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\185034.jpg,9489,True,glasses,False,0.40876540541648865,281.50150000146823
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\185034.jpg,9489,True,glasses,True,0.40876540541648865,289.85379999357974
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\164073.jpg,205,True,mask,False,0.039965178817510605,292.35809999954654
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\164073.jpg,205,True,mask,True,0.040284205228090286,11417.344800000137
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\085986.jpg,1147,True,glasses,False,0.4199069142341614,286.18419999838807
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\085986.jpg,1147,True,glasses,True,0.4199069142341614,294.4188999972539
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\020151.jpg,5210,True,mask,False,0.052640385925769806,295.7094000012148
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\020151.jpg,5210,True,mask,True,0.08516979217529297,11630.360099996324
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\102763.jpg,7422,True,glasses,False,0.47807303071022034,283.0413999981829
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\102763.jpg,7422,True,glasses,True,0.47807303071022034,294.0457000004244
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\109883.jpg,8834,True,mask,False,0.022936640307307243,305.4991999961203
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\109883.jpg,8834,True,mask,True,0.02225026860833168,11389.614799998526
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\171634.jpg,2177,True,glasses,False,0.2317826747894287,285.8842999994522
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\171634.jpg,2177,True,glasses,True,0.2317826747894287,288.86680000141496
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\110694.jpg,898,True,mask,False,0.31209370493888855,301.9417999967118
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\110694.jpg,898,True,mask,True,0.2942681312561035,301.5860000014072
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\103070.jpg,9000,True,glasses,False,0.5013874173164368,293.7919999967562
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\103070.jpg,9000,True,glasses,True,0.5013874173164368,304.16390000027604
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\181243.jpg,1154,True,mask,False,0.10100647807121277,303.1455999953323
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\181243.jpg,1154,True,mask,True,0.11212757974863052,291.13219999999274
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\147336.jpg,8971,True,glasses,False,0.6125783920288086,299.0656999972998
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\147336.jpg,8971,True,glasses,True,0.6125783920288086,304.24479999783216
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\180339.jpg,3236,True,mask,False,0.011666554026305676,295.3036999970209
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\180339.jpg,3236,True,mask,True,0.09238899499177933,11387.970600000699
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\065105.jpg,5672,True,glasses,False,0.5597177147865295,296.16879999957746
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\065105.jpg,5672,True,glasses,True,0.5597177147865295,293.0573999983608
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\202359.jpg,6195,True,mask,False,0.48643288016319275,303.20519999804674
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\202359.jpg,6195,True,mask,True,0.475333034992218,295.4156999985571
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\060163.jpg,1167,True,glasses,False,0.3902691900730133,290.9068000008119
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\060163.jpg,1167,True,glasses,True,0.3902691900730133,298.08629999752156
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\000237.jpg,7524,True,mask,False,0.9684857130050659,301.89099999552127
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\000237.jpg,7524,True,mask,True,0.9720615744590759,11438.980499995523
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\199347.jpg,8936,True,glasses,False,0.4491840600967407,293.7614999973448
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\199347.jpg,8936,True,glasses,True,0.4491840600967407,297.23550000198884
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\087256.jpg,1128,True,mask,False,0.037508122622966766,292.1788000021479
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\087256.jpg,1128,True,mask,True,0.037513893097639084,11613.667300000088
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\140870.jpg,898,True,glasses,False,0.476136714220047,311.37719999969704
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\140870.jpg,898,True,glasses,True,0.476136714220047,284.6179999978631
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\067534.jpg,1167,True,mask,False,0.12143103778362274,301.9767000005231
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\067534.jpg,1167,True,mask,True,0.12460127472877502,289.33430000324734
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\002541.jpg,2926,True,glasses,False,0.20624469220638275,290.5848000009428
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\002541.jpg,2926,True,glasses,True,0.20624469220638275,282.239699998172
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\110424.jpg,2926,True,mask,False,0.027733754366636276,283.50359999603825
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\110424.jpg,2926,True,mask,True,0.1970352828502655,11647.007899999153
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\154712.jpg,5190,True,glasses,False,0.5030331611633301,293.3033999943291
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\154712.jpg,5190,True,glasses,True,0.5030331611633301,340.9287000031327
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\177293.jpg,913,True,mask,False,-0.003712333971634507,274.30469999671914
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\177293.jpg,913,True,mask,True,0.05958240106701851,11414.435600003344
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\018766.jpg,6722,True,glasses,False,0.27433401346206665,298.73509999742964
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\018766.jpg,6722,True,glasses,True,0.27433401346206665,291.9922000000952
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\142950.jpg,5099,True,mask,False,0.16745498776435852,292.7787000007811
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\142950.jpg,5099,True,mask,True,0.15790516138076782,293.57549999986077
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\014731.jpg,2814,True,glasses,False,0.4945354163646698,297.9616000011447
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\014731.jpg,2814,True,glasses,True,0.4945354163646698,293.8505999991321
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\023935.jpg,6170,True,mask,False,0.0037913250271230936,307.91080000199145
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\023935.jpg,6170,True,mask,True,0.14592814445495605,11474.26540000015
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\148514.jpg,5064,True,glasses,False,0.88785719871521,299.2865000051097
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\148514.jpg,5064,True,glasses,True,0.88785719871521,296.53200000029756
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\002988.jpg,6983,True,mask,False,0.12494780123233795,292.8831999961403
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\002988.jpg,6983,True,mask,True,0.13459232449531555,298.1657000054838
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\086573.jpg,494,True,glasses,False,0.13427948951721191,297.1192000040901
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\086573.jpg,494,True,glasses,True,0.13427948951721191,280.2248000007239
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\050666.jpg,5922,True,mask,False,0.11336394399404526,290.082400002575
